date,country,location,strike_count,target_type,target_count,effect,source_file,page,lat,lon
2017-07-25,Syria,Raqqah,24.0,front-end loader,1.0,destroyed,2017-07-26_20170726 Strike release.pdf,1,35.949678,39.0089212
2017-07-25,Syria,Raqqah,24.0,ammunition cache,1.0,destroyed,2017-07-26_20170726 Strike release.pdf,1,35.949678,39.0089212
2017-07-25,Syria,Raqqah,24.0,tactical vehicle,1.0,destroyed,2017-07-26_20170726 Strike release.pdf,1,35.949678,39.0089212
2017-07-25,Syria,Raqqah,24.0,heavy machine gun,1.0,destroyed,2017-07-26_20170726 Strike release.pdf,1,35.949678,39.0089212
2017-07-25,Iraq,Al Huwayjah,1.0,ISIS tactical unit,1.0,engaged,2017-07-26_20170726 Strike release.pdf,1,34.50807,41.325202
2017-07-25,Iraq,Al Huwayjah,1.0,vehicle,1.0,destroyed,2017-07-26_20170726 Strike release.pdf,1,34.50807,41.325202
2017-07-25,Iraq,Kisik,1.0,ISIS rocket systems,6.0,destroyed,2017-07-26_20170726 Strike release.pdf,1,36.5053257,42.5544718
2017-07-25,Iraq,Kisik,1.0,ISIS-held building,1.0,destroyed,2017-07-26_20170726 Strike release.pdf,1,36.5053257,42.5544718
2017-07-24,Iraq,Kisik,1.0,ISIS vehicles,4.0,damaged,2017-07-26_20170726 Strike release.pdf,1,36.5053257,42.5544718
2017-07-24,Iraq,Qayyarah,1.0,ISIS tactical unit,1.0,suppressed,2017-07-26_20170726 Strike release.pdf,1,35.8044996,43.2060844
2017-07-24,Syria,Raqqah,10.0,ISIS tactical units,5.0,engaged,2017-07-26_20170726 Strike release.pdf,1,35.949678,39.0089212
July 24,Iraq,Qayyarah,1.0,ISIS tactical unit,1.0,suppressed,2017-07-26_20170726 Strike release.pdf,1,35.8044996,43.2060844
July 24,Syria,Raqqah,10.0,"ISIS tactical units, fighting positions, oil refinement stills, vehicle, command and control node, weapons cache",5.0,"engaged, destroyed",2017-07-26_20170726 Strike release.pdf,1,35.949678,39.0089212
July 24,Syria,Abu Kamal,1.0,"ISIS oil stills, vehicle",4.0,destroyed,2017-07-26_20170726 Strike release.pdf,1,34.4505521,40.9170636
,Iraq,,1.0,ISIS vehicles,4.0,damaged,2017-07-26_20170726 Strike release.pdf,1,,
2017-07-26,Syria,Abu Kamal,2.0,"ISIS financial exchange facility, VBIED factory",,destroyed,2017-07-27_20170727 Strike Release.pdf,1,34.4505521,40.9170636
2017-07-26,Syria,Al Shadaddi,1.0,"ISIS tactical unit, vehicle",,"engaged, destroyed",2017-07-27_20170727 Strike Release.pdf,1,,
2017-07-26,Syria,Dayr Az Zawr,3.0,ISIS well-heads,3.0,destroyed,2017-07-27_20170727 Strike Release.pdf,1,35.3333335,40.1499999
2017-07-26,Syria,Raqqah,12.0,"ISIS tactical units, vehicles, fighting positions, supply caches, command and control node, communications facility",,"engaged, destroyed",2017-07-27_20170727 Strike Release.pdf,1,35.949678,39.0089212
2017-07-26,Iraq,Al Qaim,1.0,ISIS weapons cache,,destroyed,2017-07-27_20170727 Strike Release.pdf,1,34.117942,43.919073
2017-07-26,Iraq,Mosul,1.0,,,illuminated,2017-07-27_20170727 Strike Release.pdf,1,36.3436941,43.0997156
2017-07-26,Iraq,Rawah,2.0,"ISIS tactical unit, vehicle, Coalition equipment",,"engaged, destroyed",2017-07-27_20170727 Strike Release.pdf,1,34.4833081,41.9236789
2017-07-20,Syria,Raqqah,1.0,"ISIS fighting positions, mortar team",6.0,"destroyed, suppressed",2017-07-27_20170727 Strike Release.pdf,1,35.949678,39.0089212
2017-07-21,Syria,Raqqah,1.0,,,,2017-07-27_20170727 Strike Release.pdf,1,35.949678,39.0089212
July 20,Syria,Raqqah,1.0,fighting positions,6.0,destroyed,2017-07-27_20170727 Strike Release.pdf,1,35.949678,39.0089212
July 20,Syria,Raqqah,1.0,mortar team,,suppressed,2017-07-27_20170727 Strike Release.pdf,1,35.949678,39.0089212
July 21,Syria,Raqqah,1.0,fighting positions,14.0,destroyed,2017-07-27_20170727 Strike Release.pdf,1,35.949678,39.0089212
July 21,Syria,Raqqah,1.0,mortar team,,suppressed,2017-07-27_20170727 Strike Release.pdf,1,35.949678,39.0089212
July 23,Syria,Raqqah,2.0,fighting positions,9.0,damaged,2017-07-27_20170727 Strike Release.pdf,1,35.949678,39.0089212
July 25,Syria,Raqqah,12.0,ISIS tactical units,7.0,engaged,2017-07-27_20170727 Strike Release.pdf,1,35.949678,39.0089212
July 25,Syria,Raqqah,12.0,mortar positions,5.0,destroyed,2017-07-27_20170727 Strike Release.pdf,1,35.949678,39.0089212
July 25,Syria,Raqqah,12.0,VBIED storage facility,,destroyed,2017-07-27_20170727 Strike Release.pdf,1,35.949678,39.0089212
July 25,Syria,Raqqah,12.0,VBIED,1.0,destroyed,2017-07-27_20170727 Strike Release.pdf,1,35.949678,39.0089212
July 25,Syria,Raqqah,12.0,ISIS equipment,,destroyed,2017-07-27_20170727 Strike Release.pdf,1,35.949678,39.0089212
2017-07-27,Syria,Abu Kamal,3.0,"ISIS oil storage tanks, oil trailers, oil refinement still, well-head",7.0,destroyed,2017-07-28_20170728 Strike release.pdf,1,34.4505521,40.9170636
2017-07-27,Syria,Al Shadaddi,1.0,ISIS tunnel,1.0,destroyed,2017-07-28_20170728 Strike release.pdf,1,,
2017-07-27,Syria,Dayr Az Zawr,5.0,"ISIS oil refinement stills, well-heads",21.0,destroyed,2017-07-28_20170728 Strike release.pdf,1,35.3333335,40.1499999
2017-07-27,Syria,Raqqah,8.0,"ISIS tactical units, fighting positions, supply cache, communication headquarters, anti-air artillery system",4.0,"engaged, destroyed",2017-07-28_20170728 Strike release.pdf,1,35.949678,39.0089212
2017-07-27,Iraq,Baghdad,1.0,ISIS tactical unit,1.0,engaged,2017-07-28_20170728 Strike release.pdf,1,33.3061701,44.3872213
2017-07-27,Iraq,Rawah,1.0,ISIS chemical storage site,1.0,destroyed,2017-07-28_20170728 Strike release.pdf,1,34.4833081,41.9236789
2017-07-27,Iraq,Tal Afar,2.0,"ISIS tactical units, fighting positions, supply cache",2.0,"engaged, destroyed",2017-07-28_20170728 Strike release.pdf,1,36.3740434,42.4434793
July 26,Iraq,Al Qaim,2.0,"ISIS VBIED factories, front-end loader, crane",6.0,"destroyed, damaged",2017-07-28_20170728 Strike release.pdf,1,34.117942,43.919073
July 26,Syria,Raqqah,18.0,"ISIS tactical units, fighting positions, command and control nodes, IED facility, supply cache, logistics node",17.0,"engaged, destroyed, suppressed",2017-07-28_20170728 Strike release.pdf,1,35.949678,39.0089212
July 26,Iraq,Tal Afar,4.0,"ISIS tactical units, ISIS-held building, vehicle, front-end loader, supply cache, mortar team",7.0,"engaged, destroyed, suppressed",2017-07-28_20170728 Strike release.pdf,1,36.3740434,42.4434793
"July 28, 2017",Syria,Near Dayr Az Zawr,3.0,"ISIS headquarters, oil storage vehicle, well-head",3.0,destroyed,2017-07-29_20170729 Strike Release.pdf,1,,
"July 28, 2017",Syria,Near Raqqah,12.0,ISIS tactical units,10.0,engaged,2017-07-29_20170729 Strike Release.pdf,1,,
"July 28, 2017",Syria,Near Raqqah,,fighting positions,8.0,destroyed,2017-07-29_20170729 Strike Release.pdf,1,,
"July 28, 2017",Syria,Near Raqqah,,"artillery system, vehicle",2.0,destroyed,2017-07-29_20170729 Strike Release.pdf,1,,
"July 28, 2017",Syria,Near Raqqah,,fighting position,1.0,suppressed,2017-07-29_20170729 Strike Release.pdf,1,,
"July 28, 2017",Iraq,Near Al Qaim,2.0,"ISIS VBIED facility, IED facility, VBIED",3.0,destroyed,2017-07-29_20170729 Strike Release.pdf,1,,
"July 28, 2017",Iraq,Near Rawah,1.0,ISIS tactical unit,1.0,engaged,2017-07-29_20170729 Strike Release.pdf,1,,
"July 28, 2017",Iraq,Near Rawah,,ISIS-held buildings,2.0,destroyed,2017-07-29_20170729 Strike Release.pdf,1,,
"July 28, 2017",Iraq,Near Rawah,,"vehicle storage facility, armored vehicle",2.0,destroyed,2017-07-29_20170729 Strike Release.pdf,1,,
"July 28, 2017",Iraq,Near Tal Afar,1.0,ISIS tactical unit,1.0,engaged,2017-07-29_20170729 Strike Release.pdf,1,,
"July 28, 2017",Iraq,Near Tal Afar,,ISIS command and control nodes,3.0,destroyed,2017-07-29_20170729 Strike Release.pdf,1,,
"July 28, 2017",Iraq,Near Tal Afar,,supply cache,1.0,destroyed,2017-07-29_20170729 Strike Release.pdf,1,,
"July 14, 2017",Syria,Near Al Shaddadi,1.0,"ISIS tactical unit, fighting position",2.0,suppressed,2017-07-29_20170729 Strike Release.pdf,1,,
"July 24, 2017",Syria,Near Raqqah,1.0,supply cache,1.0,destroyed,2017-07-29_20170729 Strike Release.pdf,1,,
July 14,Syria,Al Shaddadi,1.0,"ISIS tactical unit, fighting position",,suppressed,2017-07-29_20170729 Strike Release.pdf,1,36.035334,40.7325423
July 24,Syria,Raqqah,1.0,"supply cache, fighting positions",,"destroyed, suppressed",2017-07-29_20170729 Strike Release.pdf,1,35.949678,39.0089212
July 26,Syria,Raqqah,1.0,"ISIS tactical unit, fighting positions",,"engaged, suppressed",2017-07-29_20170729 Strike Release.pdf,1,35.949678,39.0089212
July 27,Iraq,Kisik,1.0,,,illuminated,2017-07-29_20170729 Strike Release.pdf,1,36.5053257,42.5544718
July 27,Syria,Raqqah,11.0,"ISIS tactical units, sniper position, observation post, fighting positions",,"engaged, destroyed, suppressed",2017-07-29_20170729 Strike Release.pdf,1,35.949678,39.0089212
2017-07-29,Syria,Abu Kamal,1.0,ISIS headquarters,1.0,destroyed,2017-07-30_20170730 Strike Release.pdf,1,34.4505521,40.9170636
2017-07-29,Syria,Al Shadaddi,1.0,ISIS tactical unit,1.0,engaged,2017-07-30_20170730 Strike Release.pdf,1,,
2017-07-29,Syria,Dayr Az Zawr,2.0,ISIS oil stills,5.0,destroyed,2017-07-30_20170730 Strike Release.pdf,1,35.3333335,40.1499999
2017-07-29,Syria,Dayr Az Zawr,2.0,ISIS oil tanks,4.0,destroyed,2017-07-30_20170730 Strike Release.pdf,1,35.3333335,40.1499999
2017-07-29,Syria,Raqqah,8.0,ISIS tactical units,8.0,engaged,2017-07-30_20170730 Strike Release.pdf,1,35.949678,39.0089212
2017-07-29,Syria,Raqqah,8.0,ISIS fighting positions,7.0,destroyed,2017-07-30_20170730 Strike Release.pdf,1,35.949678,39.0089212
2017-07-29,Syria,Raqqah,8.0,ISIS vehicles,3.0,destroyed,2017-07-30_20170730 Strike Release.pdf,1,35.949678,39.0089212
2017-07-29,Iraq,Al Huwayjah,1.0,ISIS tactical unit,1.0,engaged,2017-07-30_20170730 Strike Release.pdf,1,34.50807,41.325202
2017-07-29,Iraq,Al Huwayjah,1.0,ISIS-held building,1.0,destroyed,2017-07-30_20170730 Strike Release.pdf,1,34.50807,41.325202
2017-07-29,Iraq,Al Qaim,2.0,ISIS tactical unit,1.0,engaged,2017-07-30_20170730 Strike Release.pdf,1,34.117942,43.919073
2017-07-29,Iraq,Al Qaim,2.0,ISIS staging area,1.0,destroyed,2017-07-30_20170730 Strike Release.pdf,1,34.117942,43.919073
2017-07-29,Iraq,Kisik,2.0,ISIS-held buildings,3.0,destroyed,2017-07-30_20170730 Strike Release.pdf,1,36.5053257,42.5544718
2017-07-29,Iraq,Kisik,2.0,ISIS supply cache,1.0,destroyed,2017-07-30_20170730 Strike Release.pdf,1,36.5053257,42.5544718
2017-07-29,Iraq,Rawah,1.0,ISIS fighting position,1.0,destroyed,2017-07-30_20170730 Strike Release.pdf,1,34.4833081,41.9236789
2017-07-29,Iraq,Rawah,1.0,ISIS VBIED,1.0,destroyed,2017-07-30_20170730 Strike Release.pdf,1,34.4833081,41.9236789
2017-07-29,Iraq,Rawah,1.0,ISIS VBIED facility,1.0,destroyed,2017-07-30_20170730 Strike Release.pdf,1,34.4833081,41.9236789
2017-07-28,Syria,Dayr Az Zawr,1.0,ISIS oil stills,4.0,destroyed,2017-07-30_20170730 Strike Release.pdf,1,35.3333335,40.1499999
2017-07-28,Syria,Raqqah,16.0,ISIS tactical units,,engaged,2017-07-30_20170730 Strike Release.pdf,1,35.949678,39.0089212
July 28,Syria,Dayr Az Zawr,1.0,ISIS oil stills,4.0,destroyed,2017-07-30_20170730 Strike Release.pdf,1,35.3333335,40.1499999
July 28,Syria,Raqqah,16.0,ISIS tactical units,12.0,engaged,2017-07-30_20170730 Strike Release.pdf,1,35.949678,39.0089212
July 28,Syria,Raqqah,,anti-air artillery system,1.0,destroyed,2017-07-30_20170730 Strike Release.pdf,1,35.949678,39.0089212
July 28,Syria,Raqqah,,fighting positions,7.0,damaged,2017-07-30_20170730 Strike Release.pdf,1,35.949678,39.0089212
July 28,Iraq,Sultan Abdullah,1.0,ISIS tactical unit,1.0,engaged,2017-07-30_20170730 Strike Release.pdf,1,35.880792,43.38683
July 28,Iraq,Sultan Abdullah,,tunnel system,1.0,destroyed,2017-07-30_20170730 Strike Release.pdf,1,35.880792,43.38683
July 28,Iraq,Tal Afar,1.0,ISIS tactical unit,1.0,engaged,2017-07-30_20170730 Strike Release.pdf,1,36.3740434,42.4434793
July 28,Iraq,Tal Afar,,vehicle,1.0,destroyed,2017-07-30_20170730 Strike Release.pdf,1,36.3740434,42.4434793
2017-07-30,Syria,Al Shadaddi,1.0,ISIS vehicle,1.0,destroyed,2017-07-31_20170731 Strike release.pdf,1,,
2017-07-30,Syria,Dayr Az Zawr,1.0,ISIS tactical unit,1.0,engaged and destroyed an ISIS-held building,2017-07-31_20170731 Strike release.pdf,1,35.3333335,40.1499999
2017-07-30,Syria,Raqqah,14.0,ISIS tactical units,12.0,"engaged, destroyed nine fighting positions, three supply caches, two ISIS-held buildings, a vehicle, a tunnel, and a command and control node; and suppressed a fighting position",2017-07-31_20170731 Strike release.pdf,1,35.949678,39.0089212
2017-07-30,Iraq,Al Huwayjah,2.0,ISIS oil refinement still and a front-end loader,2.0,destroyed and suppressed a front-end loader,2017-07-31_20170731 Strike release.pdf,1,34.50807,41.325202
2017-07-30,Iraq,Al Qaim,1.0,ISIS vehicle,1.0,destroyed,2017-07-31_20170731 Strike release.pdf,1,34.117942,43.919073
2017-07-30,Iraq,Bayji,1.0,ISIS tactical unit,1.0,engaged and destroyed a vehicle,2017-07-31_20170731 Strike release.pdf,1,34.9307,43.493107
2017-07-30,Iraq,Kisik,1.0,ISIS mortar team,1.0,engaged and damaged two command and control nodes and two ISIS-held buildings,2017-07-31_20170731 Strike release.pdf,1,36.5053257,42.5544718
2017-07-30,Iraq,Rawah,1.0,ISIS-held building and a tactical vehicle,2.0,destroyed,2017-07-31_20170731 Strike release.pdf,1,34.4833081,41.9236789
2017-07-30,Iraq,Tal Afar,1.0,ISIS tactical unit,1.0,engaged,2017-07-31_20170731 Strike release.pdf,1,36.3740434,42.4434793
July 29,Iraq,Rawah,1.0,ISIS-held building,1.0,destroyed,2017-07-31_20170731 Strike release.pdf,1,34.4833081,41.9236789
July 29,Iraq,Rawah,1.0,ISIS tactical vehicle,1.0,destroyed,2017-07-31_20170731 Strike release.pdf,1,34.4833081,41.9236789
July 29,Iraq,Tal Afar,1.0,ISIS tactical unit,1.0,engaged,2017-07-31_20170731 Strike release.pdf,1,36.3740434,42.4434793
July 29,Iraq,Al Qaim,1.0,ISIS headquarters,1.0,destroyed,2017-07-31_20170731 Strike release.pdf,1,34.117942,43.919073
July 29,Syria,Dayr Az Zawr,1.0,ISIS oil refinement stills,5.0,destroyed,2017-07-31_20170731 Strike release.pdf,1,35.3333335,40.1499999
July 29,Iraq,Kisik,2.0,ISIS tactical unit,1.0,engaged,2017-07-31_20170731 Strike release.pdf,1,36.5053257,42.5544718
July 29,Iraq,Rawah,1.0,command and control node,1.0,destroyed,2017-07-31_20170731 Strike release.pdf,1,34.4833081,41.9236789
July 31,Syria,Al Shadaddi,1.0,ISIS tactical unit,1.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,,
July 31,Syria,Dayr Az Zawr,3.0,ISIS oil stills,13.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,35.3333335,40.1499999
July 31,Syria,Dayr Az Zawr,,oil storage barrel,1.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,35.3333335,40.1499999
July 31,Syria,Dayr Az Zawr,,ISIS chemical weapons factory,1.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,35.3333335,40.1499999
July 31,Syria,Raqqah,16.0,ISIS tactical units,11.0,engaged,2017-08-01_20170801 Strike Release.pdf,1,35.949678,39.0089212
July 31,Syria,Raqqah,,fighting positions,14.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,35.949678,39.0089212
July 31,Syria,Raqqah,,tactical vehicle,1.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,35.949678,39.0089212
July 31,Syria,Raqqah,,mortar system,1.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,35.949678,39.0089212
July 31,Syria,Raqqah,,VBIED facility,1.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,35.949678,39.0089212
July 31,Iraq,Al Huwayjah,3.0,ISIS financial headquarters,2.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,34.50807,41.325202
July 31,Iraq,Al Huwayjah,,VBIED factories,3.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,34.50807,41.325202
July 31,Iraq,Al Huwayjah,,explosives cache,1.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,34.50807,41.325202
July 31,Iraq,Al Qaim,1.0,ISIS tactical unit,1.0,engaged,2017-08-01_20170801 Strike Release.pdf,1,34.117942,43.919073
July 31,Iraq,Al Qaim,,staging areas,2.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,34.117942,43.919073
July 31,Iraq,Mosul,1.0,mortar team,1.0,suppressed,2017-08-01_20170801 Strike Release.pdf,1,36.3436941,43.0997156
July 31,Iraq,Rawah,3.0,ISIS tactical unit,1.0,engaged,2017-08-01_20170801 Strike Release.pdf,1,34.4833081,41.9236789
July 31,Iraq,Rawah,,VBIED storage facility,1.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,34.4833081,41.9236789
July 31,Iraq,Rawah,,vehicle,1.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,34.4833081,41.9236789
July 31,Iraq,Rawah,,weapons storage facility,1.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,34.4833081,41.9236789
July 31,Iraq,Tal Afar,1.0,ISIS tactical unit,1.0,engaged,2017-08-01_20170801 Strike Release.pdf,1,36.3740434,42.4434793
July 31,Iraq,Tal Afar,,fighting positions,4.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,36.3740434,42.4434793
July 31,Iraq,Tal Afar,,supply caches,2.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,36.3740434,42.4434793
July 29-30,Syria,Near Raqqah,10.0,ISIS tactical units,5.0,"engaged, destroyed, damaged",2017-08-01_20170801 Strike Release.pdf,1,,
July 29,Syria,Near Raqqah,,command and control nodes,3.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,,
July 29,Syria,Near Raqqah,,storage facility,1.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,,
July 29,Syria,Near Raqqah,,fighting position,1.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,,
July 29,Syria,Near Raqqah,,fighting positions,9.0,damaged,2017-08-01_20170801 Strike Release.pdf,1,,
July 30,Iraq,Near Al Huwayjah,1.0,VBIED factory,1.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,,
July 30,Syria,Near Al Shadaddi,2.0,ISIS tactical units,2.0,engaged,2017-08-01_20170801 Strike Release.pdf,1,,
July 30,Syria,Near Al Shadaddi,,VBIEDs,6.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,,
July 30,Syria,Near Al Shadaddi,,ISIS-held buildings,4.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,,
July 30,Syria,Near Al Shadaddi,,command and control node,1.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,,
,Iraq,Near Tal Afar,1.0,ISIS tactical unit,1.0,engaged,2017-08-01_20170801 Strike Release.pdf,1,,
,Iraq,Near Tal Afar,,fighting positions,4.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,,
,Iraq,Near Tal Afar,,supply caches,2.0,destroyed,2017-08-01_20170801 Strike Release.pdf,1,,
July 30,Syria,Raqqah,11.0,ISIS tactical units,6.0,engaged,2017-08-01_20170801 Strike Release.pdf,2,35.949678,39.0089212
July 30,Syria,Raqqah,11.0,fighting positions,4.0,destroyed,2017-08-01_20170801 Strike Release.pdf,2,35.949678,39.0089212
July 30,Syria,Raqqah,11.0,ISIS tactical unit,1.0,suppressed,2017-08-01_20170801 Strike Release.pdf,2,35.949678,39.0089212
July 30,Iraq,Tal Afar,2.0,tunnels,3.0,destroyed,2017-08-01_20170801 Strike Release.pdf,2,36.3740434,42.4434793
July 30,Iraq,Tal Afar,2.0,front-end loaders,2.0,destroyed,2017-08-01_20170801 Strike Release.pdf,2,36.3740434,42.4434793
July 30,Iraq,Tal Afar,2.0,area,,illuminated,2017-08-01_20170801 Strike Release.pdf,2,36.3740434,42.4434793
2017-08-01,Syria,Abu Kamal,1.0,ISIS well-heads,3.0,destroyed,2017-08-02_20170802 Strike release.pdf,1,34.4505521,40.9170636
2017-08-01,Syria,Dayr Az Zawr,1.0,ISIS oil refinery,1.0,destroyed,2017-08-02_20170802 Strike release.pdf,1,35.3333335,40.1499999
2017-08-01,Syria,Raqqah,7.0,ISIS tactical units,4.0,engaged,2017-08-02_20170802 Strike release.pdf,1,35.949678,39.0089212
2017-08-01,Syria,Raqqah,7.0,fighting positions,4.0,destroyed,2017-08-02_20170802 Strike release.pdf,1,35.949678,39.0089212
2017-08-01,Syria,Raqqah,7.0,ISIS headquarters,2.0,destroyed,2017-08-02_20170802 Strike release.pdf,1,35.949678,39.0089212
2017-08-01,Syria,Raqqah,7.0,IED,1.0,destroyed,2017-08-02_20170802 Strike release.pdf,1,35.949678,39.0089212
2017-08-01,Syria,Raqqah,7.0,ammunition cache,1.0,destroyed,2017-08-02_20170802 Strike release.pdf,1,35.949678,39.0089212
2017-08-01,Syria,Raqqah,7.0,fuel supply point,1.0,destroyed,2017-08-02_20170802 Strike release.pdf,1,35.949678,39.0089212
2017-08-01,Iraq,Al Huwayjah,1.0,ISIS engineering equipment,1.0,destroyed,2017-08-02_20170802 Strike release.pdf,1,34.50807,41.325202
2017-08-01,Iraq,Al Huwayjah,1.0,front-end loader,1.0,destroyed,2017-08-02_20170802 Strike release.pdf,1,34.50807,41.325202
2017-08-01,Iraq,Rawah,1.0,VBIED,1.0,destroyed,2017-08-02_20170802 Strike release.pdf,1,34.4833081,41.9236789
2017-08-01,Iraq,Tal Afar,1.0,ISIS tactical unit,1.0,engaged,2017-08-02_20170802 Strike release.pdf,1,36.3740434,42.4434793
2017-08-01,Iraq,Tal Afar,1.0,front-end loaders,4.0,destroyed,2017-08-02_20170802 Strike release.pdf,1,36.3740434,42.4434793
2017-08-01,Iraq,Tal Afar,1.0,supply cache,1.0,destroyed,2017-08-02_20170802 Strike release.pdf,1,36.3740434,42.4434793
2017-08-01,Iraq,Tal Afar,1.0,command and control node,1.0,destroyed,2017-08-02_20170802 Strike release.pdf,1,36.3740434,42.4434793
2017-07-30,Syria,Raqqah,4.0,ISIS tactical units,4.0,engaged,2017-08-02_20170802 Strike release.pdf,1,35.949678,39.0089212
2017-07-31,Syria,Raqqah,2.0,ISIS tactical units,2.0,engaged,2017-08-02_20170802 Strike release.pdf,1,35.949678,39.0089212
2017-07-31,Iraq,Kisik,1.0,,,illuminated,2017-08-02_20170802 Strike release.pdf,1,36.5053257,42.5544718
July 31,Syria,Raqqah,4.0,ISIS tactical unit,4.0,engaged,2017-08-02_20170802 Strike release.pdf,1,35.949678,39.0089212
July 31,Syria,Raqqah,2.0,ISIS tactical unit,2.0,engaged,2017-08-02_20170802 Strike release.pdf,1,35.949678,39.0089212
July 31,Iraq,Kisik,1.0,,,illuminated,2017-08-02_20170802 Strike release.pdf,1,36.5053257,42.5544718
2017-08-02,Syria,Abu Kamal,3.0,"ISIS oil storage tanks, well-heads, oil pump, front-end loader",8.0,destroyed,2017-08-03_20170803 Strike Release-final.pdf,1,34.4505521,40.9170636
2017-08-02,Syria,Al Shadaddi,4.0,"ISIS-held buildings, staging area, vehicle, ISIS headquarters",5.0,"destroyed, damaged",2017-08-03_20170803 Strike Release-final.pdf,1,,
2017-08-02,Syria,Raqqah,14.0,"ISIS tactical units, fighting positions, vehicles, supply cache, VBIED, mortar position, ISIS UAS site, generator",17.0,"engaged, destroyed",2017-08-03_20170803 Strike Release-final.pdf,1,35.949678,39.0089212
2017-08-02,Iraq,Al Huwayjah,1.0,VBIED facility,1.0,destroyed,2017-08-03_20170803 Strike Release-final.pdf,1,34.50807,41.325202
2017-08-02,Iraq,Al Qaim,1.0,"ISIS-held buildings, staging area",3.0,destroyed,2017-08-03_20170803 Strike Release-final.pdf,1,34.117942,43.919073
2017-08-02,Iraq,Rawah,2.0,"ISIS tactical unit, vehicle, VBIED facility",3.0,"engaged, destroyed",2017-08-03_20170803 Strike Release-final.pdf,1,34.4833081,41.9236789
2017-08-02,Iraq,Tal Afar,2.0,"ISIS headquarters, tunnels, IEDs",7.0,destroyed,2017-08-03_20170803 Strike Release-final.pdf,1,36.3740434,42.4434793
Aug. 1,Syria,Abu Kamal,1.0,ISIS oil separator tanks,3.0,destroyed,2017-08-03_20170803 Strike Release-final.pdf,1,34.4505521,40.9170636
Aug. 1,Syria,Al Shadaddi,5.0,ISIS tactical units,2.0,engaged,2017-08-03_20170803 Strike Release-final.pdf,1,,
Aug. 1,Syria,Al Shadaddi,,rocket sites,2.0,destroyed,2017-08-03_20170803 Strike Release-final.pdf,1,,
Aug. 1,Syria,Al Shadaddi,,ISIS-held buildings,2.0,destroyed,2017-08-03_20170803 Strike Release-final.pdf,1,,
Aug. 1,Syria,Al Shadaddi,,command and control node,1.0,destroyed,2017-08-03_20170803 Strike Release-final.pdf,1,,
Aug. 1,Syria,Dayr Az Zawr,2.0,ISIS oil stills,16.0,destroyed,2017-08-03_20170803 Strike Release-final.pdf,1,35.3333335,40.1499999
Aug. 1,Syria,Dayr Az Zawr,,oil tanker truck,1.0,destroyed,2017-08-03_20170803 Strike Release-final.pdf,1,35.3333335,40.1499999
Aug. 1,Syria,Raqqah,17.0,ISIS tactical units,14.0,engaged,2017-08-03_20170803 Strike Release-final.pdf,1,35.949678,39.0089212
Aug. 1,Syria,Raqqah,,fighting positions,8.0,destroyed,2017-08-03_20170803 Strike Release-final.pdf,1,35.949678,39.0089212
Aug. 1,Syria,Raqqah,,ammunition caches,2.0,destroyed,2017-08-03_20170803 Strike Release-final.pdf,1,35.949678,39.0089212
Aug. 1,Syria,Raqqah,,VBIED factory,1.0,destroyed,2017-08-03_20170803 Strike Release-final.pdf,1,35.949678,39.0089212
Aug. 1,Syria,Raqqah,,fighting position,1.0,damaged,2017-08-03_20170803 Strike Release-final.pdf,1,35.949678,39.0089212
Aug. 1,Iraq,Kisik,1.0,,,illuminated an area,2017-08-03_20170803 Strike Release-final.pdf,1,36.5053257,42.5544718
Aug. 1,Iraq,Tal Afar,1.0,IED facility,,destroyed,2017-08-03_20170803 Strike Release-final.pdf,1,36.3740434,42.4434793
2017-08-03,Syria,Abu Kamal,3.0,ISIS tactical units,2.0,"engaged, destroyed",2017-08-04_20170804 Strike Release-final.pdf,1,34.4505521,40.9170636
2017-08-03,Syria,Abu Kamal,,oil stills,5.0,destroyed,2017-08-04_20170804 Strike Release-final.pdf,1,34.4505521,40.9170636
